user,location,tweet,Date,Tweet Coordinates
CorrinGaming,Ur moms house,Just typed the same two words into Spotify search like 5 times to find a song and it finally worked and now I can't… https://t.co/kKHUSbydfq,2020-11-03 01:57:30,
TheRealTresor,"San Diego, CA","@Payneography101 @waltshaub @AOC are* that* believes*

and I still don't think you know what a fascist is. Have you… https://t.co/vQQcsY4r6K",2020-11-03 01:52:22,
tbzfinity,StrayBoyz Area,Pls add (search words) feature for DM @Twitter,2020-11-03 01:51:24,
twrling,"San Francisco, CA","@vmoct1979 #FakeNews If a poster fails to define their search snippet, then the search engine pulls some words from… https://t.co/VLZYZAs2UP",2020-11-03 01:47:17,
twrling,"San Francisco, CA",@RaisingHellNow @SenatorUmberg @HenrySternCA @dustingardiner #FakeNews If a poster fails to define their search sni… https://t.co/tXiBx5IkF8,2020-11-03 01:46:47,
RedProdigal,"Bronx, NY",@TheDonStein @ConcordCarey @BookofConcord One of the things that I don't like about the new site - or about your su… https://t.co/VtbNYa8fFe,2020-11-03 01:37:47,
RawSoulRadi0,"London, England","NOW PLAYING LADY MIDNIGHT no-words-ft-franz-diego TOTAL VERSION
tune into https://t.co/LeiUUSb60C

Tune into us via… https://t.co/6TVzWvBBCI",2020-11-03 01:33:59,
SurRealAHarwood,,@darren_lock It doesn't even come up when I search for any of the words actually ON THE CHANNEL. It only appears wh… https://t.co/KeP9tQqusp,2020-11-03 01:26:57,
xnmtx,mn,go follow @LaBeautyologist @caveofbeauty @MakeupForWOC &amp; listen to them!! search key words on their twitter &amp; watch… https://t.co/MifDSfolmQ,2020-11-03 01:12:32,
petescazzero,"Queens, New York CIty","We're in a long season of change/upheaval. Unless we lead out of solid ground, it will be near impossible to help o… https://t.co/jNDwtZ36Z4",2020-11-03 01:11:45,
StarryStarrlie,Not skipping November anymore♡,@StarflareE Search up I can’t stop me. It’s a bop and it’s where u can hear the words in the pic.,2020-11-03 01:05:42,
ColbyTheCoach,,@OneJKMolina @thehdmovement You can start with writing and note-taking before you organize. There's a search bar to… https://t.co/ucs5tcjLOo,2020-11-03 01:05:00,
baldonaaa,San Miguel Bauan Batangas,"I have word of honor, mark my words, if Trump lose,  only one trial of GOD, I search another country of Throne of G… https://t.co/lc7urq9A4R",2020-11-03 00:52:34,
JulietJeske,"Brooklyn, NY","I just saw a clip of a group called Jews for Trump blasting Wagner from their cars. 

Someone from their group need… https://t.co/ENdH7GMe7G",2020-11-03 00:42:42,
SugaNaverBlog,Republic of Korea,"#NAVER_SEARCH 201103

Kindly join us to improve #Suga's participation index🙏🏻

👉🏻Click https://t.co/NoIuPYt1j6
👉🏻Si… https://t.co/vnBqD38lLm",2020-11-03 00:32:00,
NotionHQ,"San Francisco, CA",@_emmamame Thanks for the feedback! How would you like to be able to search for and find flagged words? Are you thi… https://t.co/doO3msqtqm,2020-11-03 00:17:02,
NSBEPros,"Alexandria, VA","When you join or renew your membership, let the world know! Search for this year's Membership Campaign Profile Fram… https://t.co/ez4qLFx3MT",2020-11-03 00:15:03,
clusternz,"Auckland, NZ",MY WORD SEARCH https://t.co/XhakD6TVWe For this you have to make your own words and then you give it to a buddy and… https://t.co/s6kTqLBihe,2020-11-03 00:08:58,
wordrefiner,"Oregon, USA",#RIP_Grizz Grizz is lethargic from the long search. He wants a #DrPepper after finding the blog 12 3-letter words e… https://t.co/Ha32fbmOOv,2020-11-03 00:02:50,
