user,location,tweet,Date,Tweet Coordinates
ImAlwaysDrawing,,"@CarryMadHome -proof that they send things out, like photos/tweets from customers getting their stuff, or something… https://t.co/xXqmjW8WuJ",2020-11-04 01:29:06,
OldCityServices,Old City,"@GoogleTrends @RonColeman who searches anything on google with the words ""near me"" in them?  I realize Google Maps… https://t.co/OkciYKuNb0",2020-11-04 01:26:33,
ChoiTaek1,,"@fujityas We type th4rntype in the search bar along with at least three positive words for example ""tharntype mewgu… https://t.co/a7DVtTwQjV",2020-11-04 01:26:25,
winterbrasas,"╱𝑾hich  is  it，Greta ?
  am  𝓘   a   𝐒𝐋𝐔𝐓  .   .
or   a   𝐋𝐈𝐓𝐓𝐋𝐄   𝐒𝐇𝐈𝐓 ?

.   .   .  𝐌𝐀𝐊𝐄 𝐔𝐏 𝐘𝐎𝐔𝐑 𝐌𝐈𝐍𝐃.  ╱#BLM",@tozieriis That question was 𝒔𝒊𝒎𝒑𝒍𝒆 but 𝒅𝒊𝒇𝒇𝒊𝒄𝒖𝒍𝒕 to answer. Should she answer anything specific that couples usual… https://t.co/wJYrPVbEUz,2020-11-04 01:19:19,
J_in_RVA,"Richmond, VA","Do you want to do something really fun tonight? Go to YouTube and search ""dog fart.""
I mean just typing the words dog fart is funny as hell",2020-11-04 01:17:02,
PatentSeekersIP,UK and North America,"Some kind words, about our patent database PatWorld, from one of our clients:
“An excellent patent search and analy… https://t.co/JnlsPiCMXQ",2020-11-04 01:11:36,
JozanArtzz,,skeppy and bbh had to stop arguing and just search up how to pronounce words then continue fighting,2020-11-04 01:03:02,
HomeSpeechHome,United States,Thinking of buying Complete Word Search? Read our latest review by Anonymous https://t.co/YaVvGGQAXD!,2020-11-04 01:00:24,
ot7for_eternity,,"@bulletproofkp @ttmik @duolingo What i do regularly is, put a BTS song on repeat. Then read the Korean lyrics and E… https://t.co/KJrV4vJIRV",2020-11-04 01:00:08,
Techno0Simp,,I now have the words ‘Shrek dick’ in my search history and I now have images in my photo library due to curiosity,2020-11-04 00:48:11,
mammakeane,,"@YourFriendlyE @RQueeninc It has been my honor to read your peaceful posts, to feel the calm your words bring, and… https://t.co/bgcMHyBCK4",2020-11-04 00:46:46,
Cville_Sports,"Clarksville, TN","#LeafSports Subscribers | Gerald Harrison used words like wiz kid, innovator, energetic and a ""new kind of CEO for… https://t.co/Eg2Qn1bURk",2020-11-04 00:40:00,
Yonana_12,,@szindirella_cs What did u search to find this gif of a bottle fucking a....???? I need to know so I never come clo… https://t.co/6FQXpDnkYI,2020-11-04 00:31:25,
DlaminiTr3ggy,South Africa,@MarionMertins @Ms_LebouxM Lol the conversation won't be interesting anymore because here and there one had to stop… https://t.co/lhVk0FuFih,2020-11-04 00:30:39,
rutgerFM,,"@Ali_17_Goat @animewoo @Fa4aze @Laanx_ i know some random words, GIF search did the rest (:",2020-11-04 00:29:45,
wordrefiner,"Oregon, USA","#RIP_Grizz Completing the search, Grizz is feeling lackadaisical, he found the blog https://t.co/KlpWcW6HQ1 and now… https://t.co/63VVBPSvqy",2020-11-04 00:12:36,
PhoenixUnited21,"Rio Rancho, NM","So it begins. For those that rely on their mobile devices, @Google search has just launched a live update of the el… https://t.co/kU2iKKEp5e",2020-11-04 00:11:53,
RVCJJ3J,"Alum Creek, WV",Just finished and let me say this...(you should go listen while I search my limited vocabulary for the right words)… https://t.co/Td99XMN5lJ,2020-11-04 00:01:30,
