user,location,tweet,Date,Tweet Coordinates
marybethvarnell,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:58:28,
j4h0DfPrSOKlbuR,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:58:23,
irenech25510580,香港,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:57:54,
LorrieGGriffin,"Mississippi, USA",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:56:46,
jcarlson1964,Chicago IL,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:56:35,
edgardegryze,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:56:29,
Madrebel10,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:54:38,
Trumpian6,"San Diego, CA",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:53:40,
kenshinh10,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:53:37,
leebingtan,"Western Australia, Australia","RT @uscongenperth: After eight masterclasses and a weekend-long workshop, the Indo-Pacific Future Leaders Programme run by @AusASEANyouth (…",2021-01-07 23:52:28,
lthomps54,"Hatfield, PA",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:51:29,
ParraLucky,maracaibo,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:50:28,
ytc79684800,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:50:27,
promise9083,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:50:06,
YHkpc,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:47:49,
lupodark29,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:47:35,
aware_now,Singapore,"RT @FinancialTimes: The German foreign ministry has signalled its desire for a shift. Last year it issued new Indo-Pacific Guidelines, whic…",2021-01-07 23:46:53,
2020ReasonLee,"Los Angeles, CA",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:46:13,
MarieannetteKag,"California, USA",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:45:40,
pambierly,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:45:28,
misty39jp,Kanagawa,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:45:10,
juanchitico50,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:44:48,
Meeshe3,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:44:26,
takiandryu,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:43:42,
mispives,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:43:25,
maomi28,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:42:24,
twistninthewind,United States,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:41:23,
RSWANG6,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:41:18,
B6P4OscyxxvGgkC,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:41:17,
jeannene54,"Virginia, USA",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:39:39,
vforse400,日本 京都,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:39:10,
HollyhiiragiZ,日本 会津,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:38:56,
pipipepenonnon,関東,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:38:39,
Whataboutthene1,"Texas, USA",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:38:20,
Yc7oJwFQ3gwY5rd,대한민국,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:38:12,
haammode2,"Michigan, USA",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:38:09,
hayabusaikki,新潟県,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:37:38,
virginiapereira,cali,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:37:10,
K0xXjun43aGRK23,日本 東京,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:36:10,
AppleLam15,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:36:02,
jornalistavitor,Brasil,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:35:28,
BritishHKGov,British Hong Kong.,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:34:36,
Umenosuke18,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:34:35,
AlexGalloCMP,"Arlington, VA","RT @MasonNatSec: ""I think one of our bits of advice... would be that we hope for early engagement in the [Indo-Pacific] region..."" - @NZAmb…",2021-01-07 23:33:55,
yodogawa_Juzo,大阪の下町「十三」と書いて「じゅうそう」,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:33:36,
FavourOfJudah,Zion,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:33:28,
traceydeemc,USA,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:33:22,
MAGAA90887909,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:32:53,
Alexand96773275,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:32:50,
SunWillRise777,UT (From Los Angeles),RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:32:28,
spotswoode,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:32:20,
jor_mb,"Miami, Florida",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:31:46,
luke72470453,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:29:19,
sheshewatkins,"Highlands Ranch, CO",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:29:01,
punyaki1116,東京 富山(魚津),RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:28:57,
AuthorAnnBaker,Florida,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:28:35,
2fZDFRYjVtCWer8,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:28:17,
tonywan92031379,"Texas, USA",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:27:59,
godv9h8s02,北海道,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:27:13,
islanddreams123,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:27:00,
singnb,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:26:41,
fororlu,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:25:40,
KerryMusser,"Orange County, CA ",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:25:32,
janetgalehubb,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:24:30,
YuMeiChun41,"Eastern District, Hong Kong",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:24:27,
elizabethzhang5,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:23:19,
lauravogel20,"Centralia, WA",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:23:13,
blkf5,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:23:03,
PatriotEast,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:22:50,
Discoexpress,earth,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:22:33,
sikana55,日本,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:21:55,
Dsan_xyz,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:21:25,
wadakashiho,JAPAN,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:21:23,
YinLu25732773,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:21:03,
Jacky8899ge3,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:20:30,
Nortucca_vlb,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:20:15,
mywinnie4,Hong Kong,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:19:45,
HuanLu5,Saale-Holzland-Kreis,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:19:19,
andreschellew1,Chile ,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:19:18,
keithHenderson1,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:19:13,
ToSinHang1,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:17:50,
safi_sy,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:17:41,
cozysarzo,"Tokyo, Japan",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:16:06,
Stephan18424382,Utah,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:15:38,
minto33741193,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:15:31,
JoseWVilca,Santiago RD,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:15:25,
drsawbones,ₖₑₖᵢₛₜₐₙ,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:15:22,
TeresaB75889325,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:15:16,
incognite_jp,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:14:06,
Mastrauz,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:13:45,
T2tQF2TqiOr4jwX,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:13:28,
BIRSMachineAL,"Anniston, AL",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:12:34,
jacobo1895,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:12:15,
PatriotaBRJose,Portugal,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:11:27,
CeaserSecond,Japan,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:11:20,
US_Marj,USA,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:10:58,
saitouK6,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:10:50,
buchi_007_,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:10:47,
mo_momogashi,東京都,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:10:29,
Me56gk,Taiwan,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:10:24,
kangkyulee,"Seoul, Republic of Korea","This is greatly insightful to policymakers for the very hot issue in Indo-Pacific thanks to @jppjagannath1 
Journal… https://t.co/EJdjGd9rOE",2021-01-07 23:07:31,
Ricky11160389,意大利米蘭,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:07:23,
Pabli41263573,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:06:51,
Lorilew92223471,OHIO,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:06:46,
eye1234566,🗿,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:06:38,
Reggie11727996,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:05:29,
GumdropGg,AZ,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:05:24,
Suzanne45447879,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:05:18,
prosecuteccp20,Washington D.C,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:04:47,
dougfasho2,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:03:57,
SiHOri_N,日本,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:03:53,
VietNameXchange,QP92+8P,RT @AsiaMTI: This year's Exercise Malabar saw the participation of Australia for the first time since 2007. @rupakj explains what this mean…,2021-01-07 23:03:41,
ThomasTsang4,Hong Kong,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:03:38,
Takuya75Taku,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:03:34,
muchmuc72445735,群馬県,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:03:34,
Omathom3,Deutschland,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:03:33,
5xVERXMOfAMai43,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:03:25,
RRoozbehan,United States,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:02:08,
chifladora,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:01:23,
GSFARMS,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:01:20,
VietNameXchange,QP92+8P,RT @IntLawStudies: U.S. views on the rules-based international legal order that governs the world's oceans - what are they? @IntLawStudies…,2021-01-07 23:00:50,
Al4zrmSeqnulgym,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:00:06,
webored1,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 23:00:03,
AsiaMTI,"Washington, DC",This year's Exercise Malabar saw the participation of Australia for the first time since 2007. @rupakj explains wha… https://t.co/W8PEpabzen,2021-01-07 23:00:01,
jillkivlin,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:59:49,
KpYeg3,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:58:01,
Bui_Quy_Can,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:56:53,
GramsTrump,"Georgia, USA",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:56:24,
chouzethu777,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:56:11,
JamesCh41973120,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:55:39,
LilianLian13,New Zealand,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:54:48,
Dennis84755746,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:54:10,
dhjtrader,USA,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:53:56,
hickmanbrad366,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:53:53,
tankobe,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:53:44,
qKxNCngJh5ZHH9k,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:53:32,
nukodaihuku,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:53:22,
DarkyMolina,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:53:16,
ah689QPiK0LskYb,日本 東京,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:52:52,
CarolBr07094361,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:52:25,
hirojha6,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:52:02,
lightruined,,Oh this is hard. I have an opportunity to change my majors this year. I am doing writing in general with creative w… https://t.co/MFQQ1Iag1c,2021-01-07 22:51:31,
micchi206,日本 東京,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:51:29,
laH8RScLegFT32q,Finland ,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:51:10,
BAwGBGFrUezWe0e,"台中市, 台灣",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:50:36,
VOICEOFWORLD8,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:49:55,
AzarIrani1,Nederland,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:49:51,
KamiloTapiya,"Pontiac, MI Великобритании",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:49:44,
70DN,Alaska,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:49:15,
panda_hoihoi,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:48:54,
Relampago8006,CARACAS-VENEZUELA,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:48:05,
PanchoMoncho,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:47:37,
thatfordguy93,"North Carolina, USA",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:46:51,
mirumiru13shamo,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:46:11,
mmmWeiki,JAPAN,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:45:59,
cydonianetwork,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:45:54,
s_life_m26,日本,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:45:35,
rashidaldosari,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:45:00,
britishindepen4,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:44:59,
joube13045482,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:44:46,
awicke7,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:44:40,
MahryD,Colombia - Bogotá  -;),RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:44:04,
hea_tome,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:43:46,
WmM6k,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:43:42,
admz767671,RUCH 11 LISTOPADA,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:43:37,
jimbrian66,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:43:17,
CyndiePlante,,RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:43:12,
indianabell2,"Indiana, USA, sometimes Japan",RT @SecPompeo: Glad to speak with Singaporean Foreign Minister Balakrishnan today to reaffirm the importance of our bilateral relationship…,2021-01-07 22:43:00,
